,0
2916,pagecounts-20081209-180000.gz
2917,pagecounts-20081128-220000.gz
2918,pagecounts-20081005-160001.gz
2919,pagecounts-20080413-060000.gz
2920,pagecounts-20080328-050000.gz
2921,pagecounts-20080628-010000.gz
2922,pagecounts-20080302-200000.gz
2923,pagecounts-20080205-040000.gz
2924,pagecounts-20080330-130000.gz
2925,pagecounts-20080718-190000.gz
2926,pagecounts-20080522-000000.gz
2927,pagecounts-20080704-090000.gz
2928,pagecounts-20080421-140000.gz
2929,pagecounts-20080806-170000.gz
2930,pagecounts-20080118-150000.gz
2931,pagecounts-20080317-000000.gz
2932,pagecounts-20080531-140000.gz
2933,pagecounts-20081004-160001.gz
2934,pagecounts-20080821-110000.gz
2935,pagecounts-20081211-030000.gz
2936,pagecounts-20080425-050000.gz
2937,pagecounts-20080406-150001.gz
2938,pagecounts-20080328-030000.gz
2939,pagecounts-20080428-070000.gz
2940,pagecounts-20081208-080000.gz
2941,pagecounts-20080625-210001.gz
2942,pagecounts-20081214-000001.gz
2943,pagecounts-20080415-120000.gz
2944,pagecounts-20080509-120000.gz
2945,pagecounts-20081029-140000.gz
2946,pagecounts-20080121-080001.gz
2947,pagecounts-20080912-040000.gz
2948,pagecounts-20080522-200000.gz
2949,pagecounts-20080620-220000.gz
2950,pagecounts-20081004-130000.gz
2951,pagecounts-20080929-210000.gz
2952,pagecounts-20080315-040000.gz
2953,pagecounts-20081106-030000.gz
2954,pagecounts-20081214-020000.gz
2955,pagecounts-20080330-090000.gz
2956,pagecounts-20080731-120000.gz
2957,pagecounts-20080821-230000.gz
2958,pagecounts-20080318-040000.gz
2959,pagecounts-20080228-070000.gz
2960,pagecounts-20080922-060000.gz
2961,pagecounts-20081116-090000.gz
2962,pagecounts-20080128-160000.gz
2963,pagecounts-20081211-170001.gz
2964,pagecounts-20081216-040000.gz
2965,pagecounts-20080107-060000.gz
2966,pagecounts-20080112-130001.gz
2967,pagecounts-20080630-210000.gz
2968,pagecounts-20081008-140000.gz
2969,pagecounts-20081020-120000.gz
2970,pagecounts-20080422-190000.gz
2971,pagecounts-20081203-230000.gz
2972,pagecounts-20080204-020000.gz
2973,pagecounts-20080722-150000.gz
2974,pagecounts-20080721-120000.gz
2975,pagecounts-20080404-080000.gz
2976,pagecounts-20080112-170000.gz
2977,pagecounts-20080926-170000.gz
2978,pagecounts-20080311-160000.gz
2979,pagecounts-20080405-120000.gz
2980,pagecounts-20080207-070000.gz
2981,pagecounts-20081126-100000.gz
2982,pagecounts-20080524-130000.gz
2983,pagecounts-20080401-140001.gz
2984,pagecounts-20080929-090001.gz
2985,pagecounts-20080820-090000.gz
2986,pagecounts-20080418-140000.gz
2987,pagecounts-20080407-150001.gz
2988,pagecounts-20080920-090000.gz
2989,pagecounts-20080221-120001.gz
2990,pagecounts-20080517-070000.gz
2991,pagecounts-20080618-050000.gz
2992,pagecounts-20080428-090001.gz
2993,pagecounts-20080301-090001.gz
2994,pagecounts-20080510-130000.gz
2995,pagecounts-20080120-070000.gz
2996,pagecounts-20081008-030001.gz
2997,pagecounts-20080602-130000.gz
2998,pagecounts-20081120-080000.gz
2999,pagecounts-20080809-020001.gz
3000,pagecounts-20081102-150000.gz
3001,pagecounts-20081102-220000.gz
3002,pagecounts-20080930-180000.gz
3003,pagecounts-20080203-090000.gz
3004,pagecounts-20080419-020000.gz
3005,pagecounts-20080828-130000.gz
3006,pagecounts-20080321-200000.gz
3007,pagecounts-20080706-040000.gz
3008,pagecounts-20080728-020001.gz
3009,pagecounts-20081017-090000.gz
3010,pagecounts-20081124-140000.gz
3011,pagecounts-20080917-060001.gz
3012,pagecounts-20080611-160000.gz
3013,pagecounts-20080320-190000.gz
3014,pagecounts-20080317-010000.gz
3015,pagecounts-20080501-120000.gz
3016,pagecounts-20080710-070000.gz
3017,pagecounts-20080303-130000.gz
3018,pagecounts-20081219-170000.gz
3019,pagecounts-20080827-090000.gz
3020,pagecounts-20080429-150001.gz
3021,pagecounts-20080103-090000.gz
3022,pagecounts-20080516-230000.gz
3023,pagecounts-20080919-210000.gz
3024,pagecounts-20080410-050000.gz
3025,pagecounts-20081111-060000.gz
3026,pagecounts-20081109-000000.gz
3027,pagecounts-20080610-130000.gz
3028,pagecounts-20080726-110000.gz
3029,pagecounts-20080908-070000.gz
3030,pagecounts-20080528-020000.gz
3031,pagecounts-20080726-220001.gz
3032,pagecounts-20080319-090000.gz
3033,pagecounts-20080907-170001.gz
3034,pagecounts-20080119-070000.gz
3035,pagecounts-20081113-190000.gz
3036,pagecounts-20080806-150000.gz
3037,pagecounts-20080619-070000.gz
3038,pagecounts-20080427-050000.gz
3039,pagecounts-20081212-230000.gz
3040,pagecounts-20081227-170000.gz
3041,pagecounts-20081119-130000.gz
3042,pagecounts-20080710-050001.gz
3043,pagecounts-20080425-160000.gz
3044,pagecounts-20081006-120000.gz
3045,pagecounts-20080125-150000.gz
3046,pagecounts-20080625-010000.gz
3047,pagecounts-20080911-150001.gz
3048,pagecounts-20081230-010000.gz
3049,pagecounts-20081231-140000.gz
3050,pagecounts-20080822-100000.gz
3051,pagecounts-20080613-190000.gz
3052,pagecounts-20080326-120001.gz
3053,pagecounts-20080519-020001.gz
3054,pagecounts-20081109-020000.gz
3055,pagecounts-20081101-110000.gz
3056,pagecounts-20081019-060000.gz
3057,pagecounts-20081119-060001.gz
3058,pagecounts-20080117-140000.gz
3059,pagecounts-20080515-070000.gz
3060,pagecounts-20081226-120000.gz
3061,pagecounts-20080515-020000.gz
3062,pagecounts-20080906-010000.gz
3063,pagecounts-20080922-030000.gz
3064,pagecounts-20081229-010000.gz
3065,pagecounts-20080603-210000.gz
3066,pagecounts-20081130-190001.gz
3067,pagecounts-20080222-150000.gz
3068,pagecounts-20081108-140000.gz
3069,pagecounts-20080616-210001.gz
3070,pagecounts-20080903-200000.gz
3071,pagecounts-20081229-140001.gz
3072,pagecounts-20080214-090001.gz
3073,pagecounts-20080702-230000.gz
3074,pagecounts-20081024-160000.gz
3075,pagecounts-20081204-210000.gz
3076,pagecounts-20080808-130000.gz
3077,pagecounts-20080926-140000.gz
3078,pagecounts-20081026-070000.gz
3079,pagecounts-20081224-050000.gz
3080,pagecounts-20080129-210000.gz
3081,pagecounts-20080127-100000.gz
3082,pagecounts-20080601-090000.gz
3083,pagecounts-20080827-040001.gz
3084,pagecounts-20081126-110000.gz
3085,pagecounts-20080410-080000.gz
3086,pagecounts-20080511-180000.gz
3087,pagecounts-20080401-210000.gz
3088,pagecounts-20080820-160000.gz
3089,pagecounts-20081208-170000.gz
3090,pagecounts-20081009-020001.gz
3091,pagecounts-20080531-000001.gz
3092,pagecounts-20080808-100000.gz
3093,pagecounts-20080413-100001.gz
3094,pagecounts-20080331-230000.gz
3095,pagecounts-20081029-090000.gz
3096,pagecounts-20080520-020001.gz
3097,pagecounts-20080501-110000.gz
3098,pagecounts-20080509-100000.gz
3099,pagecounts-20080722-010001.gz
3100,pagecounts-20080304-030000.gz
3101,pagecounts-20080528-130001.gz
3102,pagecounts-20080708-140000.gz
3103,pagecounts-20081013-020000.gz
3104,pagecounts-20080509-130000.gz
3105,pagecounts-20080910-200000.gz
3106,pagecounts-20080619-050000.gz
3107,pagecounts-20080102-080000.gz
3108,pagecounts-20080423-110000.gz
3109,pagecounts-20081208-060000.gz
3110,pagecounts-20080827-150000.gz
3111,pagecounts-20080109-090000.gz
3112,pagecounts-20080318-220000.gz
3113,pagecounts-20080605-160000.gz
3114,pagecounts-20080113-130001.gz
3115,pagecounts-20081029-210000.gz
3116,pagecounts-20080710-190000.gz
3117,pagecounts-20080920-040000.gz
3118,pagecounts-20081109-030000.gz
3119,pagecounts-20080812-100000.gz
3120,pagecounts-20080630-100000.gz
3121,pagecounts-20080405-110000.gz
3122,pagecounts-20080516-140000.gz
3123,pagecounts-20080504-200000.gz
3124,pagecounts-20081202-140000.gz
3125,pagecounts-20080119-130000.gz
3126,pagecounts-20081114-070000.gz
3127,pagecounts-20081110-040000.gz
3128,pagecounts-20080819-190000.gz
3129,pagecounts-20080131-030001.gz
3130,pagecounts-20080623-110000.gz
3131,pagecounts-20081107-060000.gz
3132,pagecounts-20080826-130000.gz
3133,pagecounts-20080609-030000.gz
3134,pagecounts-20081003-130000.gz
3135,pagecounts-20080409-030001.gz
3136,pagecounts-20080328-180001.gz
3137,pagecounts-20080218-060000.gz
3138,pagecounts-20080920-220000.gz
3139,pagecounts-20080121-180000.gz
3140,pagecounts-20080531-190000.gz
3141,pagecounts-20080430-080000.gz
3142,pagecounts-20080909-110000.gz
3143,pagecounts-20080426-020001.gz
3144,pagecounts-20080604-130000.gz
3145,pagecounts-20081129-050000.gz
3146,pagecounts-20080919-050000.gz
3147,pagecounts-20080427-060000.gz
3148,pagecounts-20080728-180000.gz
3149,pagecounts-20080814-080000.gz
3150,pagecounts-20080622-160000.gz
3151,pagecounts-20081220-160000.gz
3152,pagecounts-20080716-170000.gz
3153,pagecounts-20080505-180000.gz
3154,pagecounts-20080717-000000.gz
3155,pagecounts-20080116-230000.gz
3156,pagecounts-20080915-000000.gz
3157,pagecounts-20080828-070000.gz
3158,pagecounts-20080308-000000.gz
3159,pagecounts-20080813-100000.gz
3160,pagecounts-20081219-030000.gz
3161,pagecounts-20080525-170000.gz
3162,pagecounts-20081026-020000.gz
3163,pagecounts-20080309-140000.gz
3164,pagecounts-20080419-040001.gz
3165,pagecounts-20080525-160000.gz
3166,pagecounts-20081116-140000.gz
3167,pagecounts-20080817-050000.gz
3168,pagecounts-20080424-220000.gz
3169,pagecounts-20080930-210000.gz
3170,pagecounts-20080317-090000.gz
3171,pagecounts-20080219-210000.gz
3172,pagecounts-20080405-100000.gz
3173,pagecounts-20081114-220000.gz
3174,pagecounts-20080803-200000.gz
3175,pagecounts-20080620-200001.gz
3176,pagecounts-20080821-170000.gz
3177,pagecounts-20080513-180000.gz
3178,pagecounts-20080915-040000.gz
3179,pagecounts-20080726-070000.gz
3180,pagecounts-20080331-090000.gz
3181,pagecounts-20081014-170000.gz
3182,pagecounts-20081110-210000.gz
3183,pagecounts-20080319-170000.gz
3184,pagecounts-20080425-000000.gz
3185,pagecounts-20080403-020001.gz
3186,pagecounts-20081013-050000.gz
3187,pagecounts-20080330-070001.gz
3188,pagecounts-20080215-200000.gz
3189,pagecounts-20081024-200000.gz
3190,pagecounts-20081118-090000.gz
3191,pagecounts-20080218-160000.gz
3192,pagecounts-20080709-220000.gz
3193,pagecounts-20080722-050000.gz
3194,pagecounts-20080317-230000.gz
3195,pagecounts-20081217-180001.gz
3196,pagecounts-20080908-200000.gz
3197,pagecounts-20080116-170000.gz
3198,pagecounts-20080309-000000.gz
3199,pagecounts-20080524-200001.gz
3200,pagecounts-20080811-110000.gz
3201,pagecounts-20081029-000001.gz
3202,pagecounts-20080506-200000.gz
3203,pagecounts-20080428-020000.gz
3204,pagecounts-20080523-010000.gz
3205,pagecounts-20080127-160000.gz
3206,pagecounts-20080710-100000.gz
3207,pagecounts-20080516-220000.gz
3208,pagecounts-20081117-020000.gz
3209,pagecounts-20081108-120000.gz
3210,pagecounts-20080327-120001.gz
3211,pagecounts-20080720-210000.gz
3212,pagecounts-20081019-140001.gz
3213,pagecounts-20081228-100000.gz
3214,pagecounts-20080429-070000.gz
3215,pagecounts-20080124-020001.gz
3216,pagecounts-20080815-070000.gz
3217,pagecounts-20080419-160001.gz
3218,pagecounts-20080509-070000.gz
3219,pagecounts-20080420-090001.gz
3220,pagecounts-20080804-110000.gz
3221,pagecounts-20080906-230000.gz
3222,pagecounts-20080120-200001.gz
3223,pagecounts-20080313-050000.gz
3224,pagecounts-20080207-170000.gz
3225,pagecounts-20081111-030000.gz
3226,pagecounts-20080426-130000.gz
3227,pagecounts-20080311-220000.gz
3228,pagecounts-20080315-150000.gz
3229,pagecounts-20081216-070000.gz
3230,pagecounts-20080307-210000.gz
3231,pagecounts-20081015-190000.gz
3232,pagecounts-20080516-050000.gz
3233,pagecounts-20080703-080001.gz
3234,pagecounts-20081110-090000.gz
3235,pagecounts-20080725-150000.gz
3236,pagecounts-20081006-220001.gz
3237,pagecounts-20081013-210000.gz
3238,pagecounts-20080505-100001.gz
3239,pagecounts-20080217-150000.gz
3240,pagecounts-20080415-170000.gz
3241,pagecounts-20080806-220000.gz
3242,pagecounts-20081231-030001.gz
3243,pagecounts-20080828-140000.gz
3244,pagecounts-20080407-190000.gz
3245,pagecounts-20080219-200000.gz
3246,pagecounts-20080817-170000.gz
3247,pagecounts-20081104-040000.gz
3248,pagecounts-20080113-100000.gz
3249,pagecounts-20080503-030000.gz
3250,pagecounts-20081025-060001.gz
3251,pagecounts-20080118-040000.gz
3252,pagecounts-20080801-110000.gz
3253,pagecounts-20080119-170000.gz
3254,pagecounts-20080512-120000.gz
3255,pagecounts-20080419-010000.gz
3256,pagecounts-20080316-000000.gz
3257,pagecounts-20081003-050001.gz
3258,pagecounts-20080202-030000.gz
3259,pagecounts-20081006-150000.gz
3260,pagecounts-20080302-080000.gz
3261,pagecounts-20080421-000000.gz
3262,pagecounts-20080215-190000.gz
3263,pagecounts-20080928-230000.gz
3264,pagecounts-20080628-030001.gz
3265,pagecounts-20080528-080000.gz
3266,pagecounts-20080329-020000.gz
3267,pagecounts-20080815-040000.gz
3268,pagecounts-20080203-130000.gz
3269,pagecounts-20080218-110001.gz
3270,pagecounts-20080516-010000.gz
3271,pagecounts-20080305-100000.gz
3272,pagecounts-20080206-070000.gz
3273,pagecounts-20080913-010000.gz
3274,pagecounts-20080630-000000.gz
3275,pagecounts-20080730-200000.gz
3276,pagecounts-20081016-040000.gz
3277,pagecounts-20080919-200000.gz
3278,pagecounts-20081106-110001.gz
3279,pagecounts-20080820-050000.gz
3280,pagecounts-20080104-200000.gz
3281,pagecounts-20081101-220000.gz
3282,pagecounts-20080103-000000.gz
3283,pagecounts-20080623-060000.gz
3284,pagecounts-20080605-080000.gz
3285,pagecounts-20081015-120000.gz
3286,pagecounts-20081229-160000.gz
3287,pagecounts-20080621-070000.gz
3288,pagecounts-20081031-180001.gz
3289,pagecounts-20080722-170000.gz
3290,pagecounts-20080622-180000.gz
3291,pagecounts-20080218-030000.gz
3292,pagecounts-20080917-010001.gz
3293,pagecounts-20081101-050001.gz
3294,pagecounts-20080806-140001.gz
3295,pagecounts-20081205-060000.gz
3296,pagecounts-20081219-220000.gz
3297,pagecounts-20081226-070001.gz
3298,pagecounts-20080826-100001.gz
3299,pagecounts-20081010-210000.gz
3300,pagecounts-20081012-190001.gz
3301,pagecounts-20080430-020000.gz
3302,pagecounts-20081222-080000.gz
3303,pagecounts-20080704-180000.gz
3304,pagecounts-20080617-080000.gz
3305,pagecounts-20080807-230000.gz
3306,pagecounts-20080207-130000.gz
3307,pagecounts-20080112-140000.gz
3308,pagecounts-20080916-200000.gz
3309,pagecounts-20080515-010000.gz
3310,pagecounts-20080128-100000.gz
3311,pagecounts-20080227-160000.gz
3312,pagecounts-20081230-140001.gz
3313,pagecounts-20080820-130001.gz
3314,pagecounts-20080921-140000.gz
3315,pagecounts-20080818-080000.gz
3316,pagecounts-20080701-050000.gz
3317,pagecounts-20080510-060000.gz
3318,pagecounts-20080612-160001.gz
3319,pagecounts-20080317-140000.gz
3320,pagecounts-20080228-160000.gz
3321,pagecounts-20080729-040000.gz
3322,pagecounts-20080828-180000.gz
3323,pagecounts-20080808-060000.gz
3324,pagecounts-20080210-110000.gz
3325,pagecounts-20080319-150000.gz
3326,pagecounts-20080625-000000.gz
3327,pagecounts-20081225-080000.gz
3328,pagecounts-20080911-070000.gz
3329,pagecounts-20081023-190000.gz
3330,pagecounts-20081115-100000.gz
3331,pagecounts-20080123-210001.gz
3332,pagecounts-20080505-020000.gz
3333,pagecounts-20080210-020000.gz
3334,pagecounts-20080307-120001.gz
3335,pagecounts-20081209-230001.gz
3336,pagecounts-20080103-110000.gz
3337,pagecounts-20080213-100000.gz
3338,pagecounts-20080117-050000.gz
3339,pagecounts-20081231-160000.gz
3340,pagecounts-20080202-120000.gz
3341,pagecounts-20081028-130000.gz
3342,pagecounts-20080407-000000.gz
3343,pagecounts-20080807-160000.gz
3344,pagecounts-20080517-120000.gz
3345,pagecounts-20080322-190000.gz
3346,pagecounts-20080120-180000.gz
3347,pagecounts-20080705-190000.gz
3348,pagecounts-20081221-060000.gz
3349,pagecounts-20081109-190000.gz
3350,pagecounts-20080503-080000.gz
3351,pagecounts-20080609-060000.gz
3352,pagecounts-20080601-060001.gz
3353,pagecounts-20080206-000000.gz
3354,pagecounts-20081114-130000.gz
3355,pagecounts-20080410-140000.gz
3356,pagecounts-20080619-150001.gz
3357,pagecounts-20080601-190000.gz
3358,pagecounts-20080607-080000.gz
3359,pagecounts-20081109-220000.gz
3360,pagecounts-20080217-010000.gz
3361,pagecounts-20080316-120000.gz
3362,pagecounts-20080908-210000.gz
3363,pagecounts-20081219-070001.gz
3364,pagecounts-20080302-060000.gz
3365,pagecounts-20080611-100000.gz
3366,pagecounts-20080329-000000.gz
3367,pagecounts-20080831-210000.gz
3368,pagecounts-20080508-050000.gz
3369,pagecounts-20080131-090001.gz
3370,pagecounts-20080917-160000.gz
3371,pagecounts-20081121-020000.gz
3372,pagecounts-20081030-070000.gz
3373,pagecounts-20080627-160000.gz
3374,pagecounts-20080316-160000.gz
3375,pagecounts-20080112-070001.gz
3376,pagecounts-20080616-050000.gz
3377,pagecounts-20081020-020000.gz
3378,pagecounts-20080809-130001.gz
3379,pagecounts-20081031-200000.gz
3380,pagecounts-20080630-020000.gz
3381,pagecounts-20080512-180000.gz
3382,pagecounts-20080611-170001.gz
3383,pagecounts-20080324-000001.gz
3384,pagecounts-20080924-000000.gz
3385,pagecounts-20080728-200001.gz
3386,pagecounts-20081004-050000.gz
3387,pagecounts-20080102-220001.gz
3388,pagecounts-20081003-170000.gz
3389,pagecounts-20080110-230000.gz
3390,pagecounts-20081117-150000.gz
3391,pagecounts-20080727-040000.gz
3392,pagecounts-20080927-220000.gz
3393,pagecounts-20081017-190000.gz
3394,pagecounts-20081128-170000.gz
3395,pagecounts-20080416-090001.gz
3396,pagecounts-20080601-100000.gz
3397,pagecounts-20080131-130000.gz
3398,pagecounts-20080811-230000.gz
3399,pagecounts-20080412-000000.gz
3400,pagecounts-20081224-230000.gz
3401,pagecounts-20080510-200000.gz
3402,pagecounts-20080110-090000.gz
3403,pagecounts-20080715-150001.gz
3404,pagecounts-20080216-090001.gz
3405,pagecounts-20080810-070001.gz
3406,pagecounts-20080301-030000.gz
3407,pagecounts-20081205-080001.gz
3408,pagecounts-20080905-050000.gz
3409,pagecounts-20080710-010000.gz
3410,pagecounts-20080821-080000.gz
3411,pagecounts-20081119-190000.gz
3412,pagecounts-20080610-140000.gz
3413,pagecounts-20080920-200000.gz
3414,pagecounts-20080715-140000.gz
3415,pagecounts-20080825-160000.gz
3416,pagecounts-20080105-170001.gz
3417,pagecounts-20080516-130000.gz
3418,pagecounts-20081002-180000.gz
3419,pagecounts-20080526-120000.gz
3420,pagecounts-20081203-060000.gz
3421,pagecounts-20080524-100000.gz
3422,pagecounts-20080304-090000.gz
3423,pagecounts-20081128-110000.gz
3424,pagecounts-20080207-060001.gz
3425,pagecounts-20080322-090000.gz
3426,pagecounts-20080718-150001.gz
3427,pagecounts-20080527-100000.gz
3428,pagecounts-20080115-010001.gz
3429,pagecounts-20080908-100000.gz
3430,pagecounts-20081213-110000.gz
3431,pagecounts-20080315-030000.gz
3432,pagecounts-20080417-030000.gz
3433,pagecounts-20080113-070001.gz
3434,pagecounts-20080505-110000.gz
3435,pagecounts-20080514-220000.gz
3436,pagecounts-20080416-010000.gz
3437,pagecounts-20080924-180000.gz
3438,pagecounts-20080919-000001.gz
3439,pagecounts-20080728-040000.gz
3440,pagecounts-20080518-160000.gz
3441,pagecounts-20080420-070000.gz
3442,pagecounts-20080616-080000.gz
3443,pagecounts-20080114-020000.gz
3444,pagecounts-20081127-060001.gz
3445,pagecounts-20080601-220000.gz
3446,pagecounts-20080124-030000.gz
3447,pagecounts-20080201-120000.gz
3448,pagecounts-20080128-200001.gz
3449,pagecounts-20080422-050000.gz
3450,pagecounts-20080328-170000.gz
3451,pagecounts-20080117-010000.gz
3452,pagecounts-20080419-060000.gz
3453,pagecounts-20080430-010000.gz
3454,pagecounts-20081220-050000.gz
3455,pagecounts-20080109-080000.gz
3456,pagecounts-20081214-010000.gz
3457,pagecounts-20080104-180000.gz
3458,pagecounts-20080418-100001.gz
3459,pagecounts-20080412-230000.gz
3460,pagecounts-20081226-000000.gz
3461,pagecounts-20081118-040000.gz
3462,pagecounts-20080619-090001.gz
3463,pagecounts-20080117-070000.gz
3464,pagecounts-20081005-180000.gz
3465,pagecounts-20081102-180001.gz
